"SKU","Price","Quantity","Product_ID","Product-ID-Type","Condition-Type","Condition-Note"
"2862799","39.99","99","B09VTJJ5LZ","ASIN","new","new"
"2862809","29.99","99","B0CB9226QQ","ASIN","new","new"
"2862810","29.99","99","B0CB8W7NB4","ASIN","new","new"
"2862811","39.99","99","B0CB8YGMLF","ASIN","new","new"
"2862812","39.99","99","B0CB8X6PNG","ASIN","new","new"
"2862813","39.99","99","B0CB8XGS5B","ASIN","new","new"
"2862814","39.99","99","B0CB8YSMCX","ASIN","new","new"
"2862815","99.99","99","B0CB8ZZQX8","ASIN","new","new"
"2862855","99.99","99","B0BHZL2PLM","ASIN","new","new"
"2862926","29.99","99","B0BDSB3Z3X","ASIN","new","new"
"2862927","29.99","99","B0BDSCNCNN","ASIN","new","new"
"2862929","29.99","99","B0BDSB8FSW","ASIN","new","new"
"2862930","34.99","99","B0BDSBNPZR","ASIN","new","new"
"2862938","49.99","99","B0BDSB7ZYC","ASIN","new","new"
"2862942","49.99","99","B0BDSCS5VL","ASIN","new","new"
"2862943","99.99","99","B0BDSDYPGN","ASIN","new","new"
"2862946","24.99","99","B0BDSH1DDS","ASIN","new","new"
"2862959","29.99","99","B0BDSDGK52","ASIN","new","new"
"2862978","29.99","99","B0BPPP1H4V","ASIN","new","new"
"2863628","29.99","99","B01LVZY7HR","ASIN","new","new"
"2863727","29.99","99","B01F5PVVXE","ASIN","new","new"
"2864404","64.989999999999995","99","B08B7VYD4K","ASIN","new","new"
"2867600","44.99","99","B0754JPCGG","ASIN","new","new"
"2867967","299.99","25","B07B461VYM","ASIN","new","new"
"2869646","44.99","99","B08B81F3KL","ASIN","new","new"
"2869714","34.99","99","B08B864HFB","ASIN","new","new"
"2869777","29.99","17","B0872KQKSL","ASIN","new","new"
"2869794","24.99","95","B09JWHB6V6","ASIN","new","new"
"2879543","189.99","78","B00VVL028M","ASIN","new","new"
"2879894","24.99","95","B088HCL58W","ASIN","new","new"
"2880137","99.99","99","B00WN6G1U2","ASIN","new","new"
"2880288","119.99","99","B06XG2JYLM","ASIN","new","new"
"2880298","59.99","63","B014LCVOUM","ASIN","new","new"
"2880666","329.99","99","B07YN6TCWJ","ASIN","new","new"
"2880668","329.99","19","B07YNB73NQ","ASIN","new","new"
"2880866","79.989999999999995","99","B01N0XTGR7","ASIN","new","new"
"2880915","749.99","18","B087T4QYF5","ASIN","new","new"
"2881166","179.99","99","B06XFR5KQ5","ASIN","new","new"
"2881187","44.99","82","B07YNC84FH","ASIN","new","new"
"2881769","79.989999999999995","56","B081K2T34K","ASIN","new","new"
"2881788","29.99","30","B07YNBK2BH","ASIN","new","new"
"2881796","369.99","15","B088HD5BZK","ASIN","new","new"
"2881845","77.5","11","B082GCCYJ4","ASIN","new","new"
"2882010","229.99","99","B06XFHLNXF","ASIN","new","new"
"2882229","24.99","99","B07YNC5CM4","ASIN","new","new"
"2882230","39.99","99","B07Y7QQNSD","ASIN","new","new"
"2882424","329.99","99","B00WDCQQD8","ASIN","new","new"
"2882519","179.99","99","B07533LDR2","ASIN","new","new"
"2882718","59.99","30","B07YNCHZ37","ASIN","new","new"
"2883304","24.99","99","B08MT2KYRQ","ASIN","new","new"
"2883406","119.99","14","B07YNB6842","ASIN","new","new"
"2883506","199.99","59","B087TCYKWX","ASIN","new","new"
"2883508","167.99","99","B081K1VY31","ASIN","new","new"
"2883512","149.99","52","B081JZZ4Q2","ASIN","new","new"
"2883638","79.989999999999995","53","B087TFZ5QD","ASIN","new","new"
"2883768","194.99","99","B0863Y62CC","ASIN","new","new"
"2883890","99.99","17","B0863YYVPX","ASIN","new","new"
"2883891","199.99","82","B00VS350TY","ASIN","new","new"
"2883895","199.99","99","B0863ZT5L1","ASIN","new","new"
"2883923","109.99","99","B081K1H2RW","ASIN","new","new"
"2883924","109.99","99","B087T4XH96","ASIN","new","new"
"2883925","204.99","38","B081K1FD1N","ASIN","new","new"
"2883926","529.99","99","B087TG349Q","ASIN","new","new"
"2884009","199.99","64","B087YWV8B8","ASIN","new","new"
"2884010","179.99","99","B086PXPTXC","ASIN","new","new"
"2884011","289.99","99","B086415QNR","ASIN","new","new"
"2884093","109.99","99","B08DJ5X2KH","ASIN","new","new"
"2884094","54.99","99","B08DJ59FX5","ASIN","new","new"
"2884102","199.99","90","B089FLM4H7","ASIN","new","new"
"2884103","109.99","99","B087T9XWXH","ASIN","new","new"
"2884113","279.99","99","B086417V9R","ASIN","new","new"
"2884164","109.99","64","B08GZDQYFX","ASIN","new","new"
"2884182","91.99","100","B081T5N736","ASIN","new","new"
"2884295","199.99","99","B087Z9JP19","ASIN","new","new"
"2884296","199.99","99","B086LGL5FG","ASIN","new","new"
"2884298","824.99","99","B081K1FZP9","ASIN","new","new"
"2884308","109.99","79","B0863YMC73","ASIN","new","new"
"2884309","649.99","81","B08GZFCK74","ASIN","new","new"
"2884342","849.99","99","B081K1PV95","ASIN","new","new"
"2884422","449.99","99","B08GZCVY37","ASIN","new","new"
"2884459","99.99","14","B0863Z9BF2","ASIN","new","new"
"2884463","299.99","13","B08V4NFR3L","ASIN","new","new"
"2884464","239.99","21","B08V52K68B","ASIN","new","new"
"2884469","214.99","72","B08GZC8V7Q","ASIN","new","new"
"2884608","379.99","37","B08DJ6977D","ASIN","new","new"
"2884673","379.99","14","B08DJ5YK9C","ASIN","new","new"
"2884770","99.99","93","B08V4T112J","ASIN","new","new"
"2884771","99.99","83","B08V4P8LL1","ASIN","new","new"
"2884812","399.99","42","B08DJ4NWS4","ASIN","new","new"
"2884900","279.99","99","B08WC8NYSB","ASIN","new","new"
"2884925","179.99","99","B08WCBNNNR","ASIN","new","new"
"2885099","179.99","99","B08WCPMGDM","ASIN","new","new"
"2885161","59.99","99","B08V5JP2WJ","ASIN","new","new"
"2885171","39.99","84","B08V588G8B","ASIN","new","new"
"2885172","279.99","67","B08V5CFW9K","ASIN","new","new"
"2889224","199.99","99","B09SY2JWJT","ASIN","new","new"
"2889273","829.99","99","B09L6BMXPL","ASIN","new","new"
"2889294","139.99","99","B09L6BGJSP","ASIN","new","new"
"2889337","209.99","99","B09L6C43ST","ASIN","new","new"
"2889365","199.99","67","B09NDZ78JR","ASIN","new","new"
"2889366","179.99","28","B0BLKF45JL","ASIN","new","new"
"2889366","179.99","28","B0BLKF45JL","ASIN","new","new"
"2889366","179.99","28","B0BLKF45JL","ASIN","new","new"
"2889367","99.99","85","B0BLKDMFTR","ASIN","new","new"
"2889592","99.99","71","B09L6BZLM1","ASIN","new","new"
"2889596","249.99","99","B0BLKD5SZH","ASIN","new","new"
"2889606","129.99","99","B0BLKCG5S4","ASIN","new","new"
"2889636","29.99","99","B09L6CNY9M","ASIN","new","new"
"2889641","999.99","68","B09T75QZYP","ASIN","new","new"
"2889668","3599.99","99","B0BYPJB5R4","ASIN","new","new"
"2889828","249.99","28","B0BRYQPN4M","ASIN","new","new"
"2890075","149.99","99","B0BV6LJH83","ASIN","new","new"
"2890076","49.99","99","B0BRYQB3DG","ASIN","new","new"
"2890123","129.99","87","B0BRYQ56BY","ASIN","new","new"
"2890124","199.99","58","B0BRYQ92VN","ASIN","new","new"
"2890125","219.99","68","B0BRYRH7BL","ASIN","new","new"
"2890137","649.99","99","B0BRYQSTY5","ASIN","new","new"
"2890138","69.989999999999995","99","B0BS1PBCZF","ASIN","new","new"
"2890139","99.99","94","B0BRYQ9YP5","ASIN","new","new"
"2890140","119.99","99","B0BRYQF7ZZ","ASIN","new","new"
"2890141","349.99","99","B0BRYR7P3R","ASIN","new","new"
"2890144","199.99","99","B0BS1MFMG5","ASIN","new","new"
"2890219","199.99","99","B0BZWNSG9S","ASIN","new","new"
"3022469","59.99","81","B08KQHS9H1","ASIN","new","new"
"3022470","54.99","81","B08MVF748M","ASIN","new","new"
"3022494","24.99","63","B08NY6QLW5","ASIN","new","new"
"3022519","189.99","11","B08MTTP2Y1","ASIN","new","new"
"3022520","94.99","21","B08MV1JG19","ASIN","new","new"
"3022577","29.99","49","B083SRQ6KY","ASIN","new","new"
"3022620","34.99","99","B083SRG4XT","ASIN","new","new"
"3022626","39.99","99","B08HQ7PWX4","ASIN","new","new"
"3022647","54.99","38","B08KQHTQG8","ASIN","new","new"
"3022665","149.99","16","B08RJWYSDW","ASIN","new","new"
"3022666","154.99","45","B08MV1DT9P","ASIN","new","new"
"3022668","1269.99","44","B08MTZ9WFX","ASIN","new","new"
"3022756","24.99","99","B08KQGXNV6","ASIN","new","new"
"3022757","29.99","99","B08MTZ6V6P","ASIN","new","new"
"3022762","169.99","22","B08MTZ21TW","ASIN","new","new"
"3022802","39.99","93","B08MTZ6BTS","ASIN","new","new"
"3023065","209.99","32","B08MTZYXQ4","ASIN","new","new"
"3023066","209.99","28","B08MTWPL2C","ASIN","new","new"
"3023067","44.99","98","B08MTXH241","ASIN","new","new"
"3023078","1269.99","95","B08MTYR1V7","ASIN","new","new"
"3023114","279.99","21","B08MV19ZJH","ASIN","new","new"
"3023232","1219.99","58","B08MTZHTKG","ASIN","new","new"
"3023253","49.99","58","B08QMH7KBT","ASIN","new","new"
"3023324","39.99","92","B08MTYL34J","ASIN","new","new"
"3023331","44.99","26","B08MTZ322M","ASIN","new","new"
"3023339","89.99","12","B08RJWW1FD","ASIN","new","new"
"3023366","954.99","23","B08MV24NV8","ASIN","new","new"
"3023431","1269.99","14","B08MTXFTZ2","ASIN","new","new"
"3023432","1269.99","20","B08MTXGYBR","ASIN","new","new"
"3023459","74.989999999999995","99","B088HCJ4N7","ASIN","new","new"
"3023483","264.99","96","B08MTZ2367","ASIN","new","new"
"3023527","89.99","43","B08MTZFFR1","ASIN","new","new"
"3023558","1219.99","28","B08MTXCYZN","ASIN","new","new"
"3023573","244.99","27","B08MTZKS9C","ASIN","new","new"
"3023619","49.99","65","B088HDFPNW","ASIN","new","new"
"3023656","264.99","99","B08MTY9L2D","ASIN","new","new"
"3023712","159.99","18","B08MTYSJ2S","ASIN","new","new"
"3222212","79.989999999999995","11","B08GZGQX5G","ASIN","new","new"
"3222214","39.99","12","B08MTZ2BM2","ASIN","new","new"
"3222215","39.99","59","B088HCTT12","ASIN","new","new"
"3222227","44.99","26","B08GZD3DJY","ASIN","new","new"
"3222308","189.99","99","B08MTZB8ND","ASIN","new","new"
"3222311","54.99","30","B08MTZC6ZN","ASIN","new","new"
"3222312","64.989999999999995","23","B08MTXBKFC","ASIN","new","new"
"3222313","59.99","36","B08MTZPK8N","ASIN","new","new"
"3222319","39.99","12","B08RJTTZ3W","ASIN","new","new"
"3235414","199.99","99","B08NY4SCJX","ASIN","new","new"
"3236117","79.989999999999995","81","B08MV1N2P3","ASIN","new","new"
"3236338","199.99","53","B08RJSZXKZ","ASIN","new","new"
"3280630","404.99","40","B088HF3PRD","ASIN","new","new"
"3280669","1059.99","24","B088HD1C3Y","ASIN","new","new"
"3280700","404.99","28","B08MTYT8Z1","ASIN","new","new"
"3280721","474.99","24","B08RJYWG31","ASIN","new","new"
"3280732","404.99","11","B088HF368P","ASIN","new","new"
"3280767","319.99","75","B08MV1Y24T","ASIN","new","new"
"3280780","349.99","16","B08MTZ4Q6F","ASIN","new","new"
"3280802","349.99","18","B08MTXHFXB","ASIN","new","new"
"3280804","404.99","24","B08MTXGY25","ASIN","new","new"
"3280805","404.99","78","B08MV1JG18","ASIN","new","new"
"3280825","474.99","40","B08MTXDSHD","ASIN","new","new"
"3280827","474.99","12","B08MTZBQB2","ASIN","new","new"
"3280831","474.99","17","B08RJW52M7","ASIN","new","new"
"3280831","474.99","17","B08RJW52M7","ASIN","new","new"
"3280833","349.99","17","B08R6FP5JV","ASIN","new","new"
"3280835","474.99","12","B08MTXDGKH","ASIN","new","new"
"3280838","2439.9899999999998","99","B08RJXF657","ASIN","new","new"
"3280910","349.99","20","B08MV1D31C","ASIN","new","new"
"3280930","2439.9899999999998","27","B08MTZ3VFK","ASIN","new","new"
"3514405","69.989999999999995","99","B084JGSGM4","ASIN","new","new"
"3514477","54.99","99","B08GZDL9KR","ASIN","new","new"
"3514549","29.99","99","B083SRS4X5","ASIN","new","new"
"3514763","29.99","19","B08MTZM38T","ASIN","new","new"
"3514764","54.99","22","B08MTZ5C2G","ASIN","new","new"
"3514766","154.99","19","B08MTXC4T7","ASIN","new","new"
"3514784","24.99","29","B08MV11HHK","ASIN","new","new"
"3514791","74.989999999999995","16","B08NY443PB","ASIN","new","new"
"3514795","84.99","12","B01FN62KKI","ASIN","new","new"
"3514796","64.989999999999995","23","B08KQH125N","ASIN","new","new"
"3514812","34.99","78","B08GZFXJL8","ASIN","new","new"
"3514819","54.99","99","B083M47VFR","ASIN","new","new"
"3514823","44.99","50","B08MTZ22D3","ASIN","new","new"
"3514878","34.99","99","B083XDD6Y7","ASIN","new","new"
"3514885","29.99","99","B08MVNK8RJ","ASIN","new","new"
"3515000","24.99","15","B08PDLS6WR","ASIN","new","new"
"3515107","39.99","99","B08KQGK25Z","ASIN","new","new"
"3515131","39.99","99","B08MV1GGXQ","ASIN","new","new"
"3610228","34.99","20","B083SRGVNH","ASIN","new","new"
"3610249","44.99","61","B08MV22RC7","ASIN","new","new"
"3610250","44.99","66","B08MV24994","ASIN","new","new"
"4013565","44.99","18","B083M553Q1","ASIN","new","new"
"4014108","24.99","90","B08MTYTPWH","ASIN","new","new"
"4014259","264.99","41","B01FREZ2AG","ASIN","new","new"
"4014328","29.99","99","B087YWZY5H","ASIN","new","new"
"4014449","334.99","23","B088HF6HVZ","ASIN","new","new"
"4014450","334.99","11","B088HDS5PP","ASIN","new","new"
"4014650","139.99","15","B08MTZH3HT","ASIN","new","new"
"4014692","74.989999999999995","29","B088HDN49M","ASIN","new","new"
"4014769","24.99","99","B08WWN1C4Q","ASIN","new","new"
"4014970","59.99","14","B08GZG2R5H","ASIN","new","new"
"4015068","109.99","73","B08FSSWCRS","ASIN","new","new"
"4015123","79.989999999999995","15","B08MTZNJGH","ASIN","new","new"
"4015140","49.99","40","B088HF2YGR","ASIN","new","new"
"4015252","264.99","99","B08RJXGTYN","ASIN","new","new"
"4015254","59.99","40","B088HD8MNB","ASIN","new","new"
"4015261","24.99","52","B087YSRSZS","ASIN","new","new"
"4015300","74.989999999999995","99","B08MV26BQR","ASIN","new","new"
"4015738","94.99","34","B088HDVD9X","ASIN","new","new"
"4015908","49.99","23","B08MTZDGLZ","ASIN","new","new"
"4015980","634.99","15","B08MTYCHDL","ASIN","new","new"
"4016053","79.989999999999995","84","B088HD4X15","ASIN","new","new"
"4016252","59.99","12","B083X76LQZ","ASIN","new","new"
"4016998","79.989999999999995","45","B08MTYX76Z","ASIN","new","new"
"4016999","69.989999999999995","14","B088HCR1PT","ASIN","new","new"
"4017110","114.99","13","B088HD8TWW","ASIN","new","new"
"4017165","189.99","17","B088HF5YTH","ASIN","new","new"
"4017227","94.99","31","B088HDFRFM","ASIN","new","new"
"4017283","474.99","92","B08KQHSX9T","ASIN","new","new"
"4017485","369.99","46","B08MV1XL8K","ASIN","new","new"
"4017582","29.99","64","B08MTYSHP8","ASIN","new","new"
"4017583","24.99","18","B08MTYK83S","ASIN","new","new"
"4017620","69.989999999999995","15","B08MTXN12H","ASIN","new","new"
"4017718","39.99","49","B08MTXBL9G","ASIN","new","new"
"4017739","149.99","28","B08MTX9NDR","ASIN","new","new"
"4017741","369.99","15","B08MV126J6","ASIN","new","new"
"4017761","319.99","99","B08N1J7JNL","ASIN","new","new"
"4017768","244.99","87","B08MTZ3DBK","ASIN","new","new"
"4017838","244.99","13","B088HFPC26","ASIN","new","new"
"4017857","69.989999999999995","35","B08MV2X8SC","ASIN","new","new"
"4017980","54.99","99","B088HFYYRQ","ASIN","new","new"
"4017989","49.99","13","B088HDDBFB","ASIN","new","new"
"4018099","209.99","85","B08NYXSN4B","ASIN","new","new"
"4018203","739.99","66","B08MTXD91P","ASIN","new","new"
"4018208","429.99","77","B08MV1YHX1","ASIN","new","new"
"4018362","119.99","99","B088HG2GSS","ASIN","new","new"
"4018445","534.99","44","B08MV1MYDC","ASIN","new","new"
"4018446","479.99","28","B08MTZFD5M","ASIN","new","new"
"4018447","534.99","20","B08MV18CCS","ASIN","new","new"
"4018449","29.99","99","B08MTZBK12","ASIN","new","new"
"4018465","534.99","19","B088HCYVWN","ASIN","new","new"
"4018466","479.99","33","B088HCX9PN","ASIN","new","new"
"4018479","29.99","99","B08RJW3444","ASIN","new","new"
"4018670","54.99","54","B08MV1N575","ASIN","new","new"
"4019095","69.989999999999995","66","B08N62LBLF","ASIN","new","new"
"4019099","179.99","12","B08MTZGH6P","ASIN","new","new"
"4019099","179.99","12","B08MTZGH6P","ASIN","new","new"
"4019274","429.99","74","B08NY3QZQ1","ASIN","new","new"
"4019280","114.99","14","B08MVMRZ59","ASIN","new","new"
"5137937","29.99","45","B08MTYJJKL","ASIN","new","new"
"5137945","29.99","24","B08MTZ36FG","ASIN","new","new"
"5137946","54.99","15","B08MTZ4682","ASIN","new","new"
"5138096","24.99","87","B08HQ2JSQ1","ASIN","new","new"
"5138100","59.99","99","B08HPF1HS1","ASIN","new","new"
"5138214","244.99","11","B08MV1L4VW","ASIN","new","new"
"5138239","29.99","99","B08MTXDXKN","ASIN","new","new"
"5138283","109.99","47","B08MTZKR74","ASIN","new","new"
"5138358","39.99","12","B08MTY8KH8","ASIN","new","new"
"5138424","29.99","30","B088HF3WC1","ASIN","new","new"
"5138442","39.99","33","B08MSQ7R1J","ASIN","new","new"
"5138480","29.99","15","B08MTX5BHW","ASIN","new","new"
"5138531","54.99","99","B08MTZ8XC2","ASIN","new","new"
"5138622","24.99","87","B08NY3C3G8","ASIN","new","new"
"5138629","44.99","16","B08MV1Y3NL","ASIN","new","new"
"5138687","39.99","99","B08HQFSG6J","ASIN","new","new"
"5138707","44.99","64","B08RJX22JD","ASIN","new","new"
"5138776","39.99","83","B08MTZ6TXK","ASIN","new","new"
"5138879","349.99","30","B08MTXH243","ASIN","new","new"
"5139147","24.99","30","B08NY56D3K","ASIN","new","new"
"5139191","24.99","99","B08MTZC8CS","ASIN","new","new"
"5139709","54.99","23","B08MTZ7YXL","ASIN","new","new"
"5139718","59.99","24","B08MTZW636","ASIN","new","new"
"5139719","54.99","33","B08MTX2X6G","ASIN","new","new"
"5139986","64.989999999999995","37","B08MTZCVTB","ASIN","new","new"
"5140047","24.99","50","B08MTZ3LLK","ASIN","new","new"
"5140050","134.99","41","B08MV16BJH","ASIN","new","new"
"5140051","59.99","42","B08MVN2W8Q","ASIN","new","new"
"5140176","24.99","29","B08MTYX76Y","ASIN","new","new"
"5140216","24.99","12","B08THT4JRT","ASIN","new","new"
"5140352","44.99","14","B08MTZHW7R","ASIN","new","new"
"5140399","94.99","99","B08MV166PK","ASIN","new","new"
"5140401","169.99","99","B088HDF923","ASIN","new","new"
"5140436","44.99","22","B08MTYJP7F","ASIN","new","new"
"5140611","24.99","99","B088HDL4VG","ASIN","new","new"
"5140770","94.99","53","B08MTXGJZZ","ASIN","new","new"
"5140782","24.99","33","B088HGKY4M","ASIN","new","new"
"5141282","79.989999999999995","40","B07PF1YB37","ASIN","new","new"
"5141283","79.989999999999995","99","B088HFCKZK","ASIN","new","new"
"5141707","39.99","99","B08MTZ44GP","ASIN","new","new"
"5141731","24.99","53","B08MTZ312W","ASIN","new","new"
"5141735","24.99","99","B08MV2MZBD","ASIN","new","new"
"5141833","34.99","58","B08MV1K27B","ASIN","new","new"
"5142049","39.99","19","B08MTY779C","ASIN","new","new"
"5142052","24.99","55","B096MNC9SW","ASIN","new","new"
"5142069","34.99","29","B08P2PC4MS","ASIN","new","new"
"5142070","34.99","57","B08MTZGG3Z","ASIN","new","new"
"5142137","69.989999999999995","69","B088HD9J3S","ASIN","new","new"
"5142138","69.989999999999995","30","B088HCKQK9","ASIN","new","new"
"5142183","44.99","16","B08MTZ48SZ","ASIN","new","new"
"5142222","54.99","48","B08MTXBJHS","ASIN","new","new"
"5142223","84.99","47","B08MTZY3M1","ASIN","new","new"
"5142263","54.99","99","B08MTZ3ZKX","ASIN","new","new"
"5142264","54.99","99","B08MTZ273F","ASIN","new","new"
"5142436","279.99","18","B08MTXBGHV","ASIN","new","new"
"5142511","179.99","96","B08NFDZJV5","ASIN","new","new"
"5142512","179.99","99","B08MTYTLRP","ASIN","new","new"
"5142513","209.99","97","B08MTZHW7Q","ASIN","new","new"
"5142557","39.99","59","B08MTYTZ38","ASIN","new","new"
"5142629","49.99","47","B08MTZ3ZKY","ASIN","new","new"
"5142709","24.99","12","B08MTZ4Q6G","ASIN","new","new"
"5142711","24.99","19","B08MTYB4TN","ASIN","new","new"
"5142845","24.99","79","B08MV13913","ASIN","new","new"
"5142881","114.99","81","B08MV1L3FF","ASIN","new","new"
"5142957","244.99","13","B08RJTNL2J","ASIN","new","new"
"5142974","34.99","32","B08MTYSLPM","ASIN","new","new"
"5142999","29.99","99","B08ND5CD47","ASIN","new","new"
"5143120","29.99","47","B08MV1C9XJ","ASIN","new","new"
"5143549","39.99","30","B08MTZCPWL","ASIN","new","new"
"5246008","34.99","99","B06W2HWF39","ASIN","new","new"
"5256479","44.99","46","B088HDKHQ1","ASIN","new","new"
"5256848","59.99","11","B088HDWVBS","ASIN","new","new"
"5256873","39.99","25","B01BKZG12O","ASIN","new","new"
"5257184","29.99","12","B08NTVDMLJ","ASIN","new","new"
"5257200","29.99","35","B08MTZBQG5","ASIN","new","new"
"5257381","34.99","58","B08MTXGJG9","ASIN","new","new"
"5257528","34.99","25","B096MT4B12","ASIN","new","new"
"5257890","54.99","99","B083V38H62","ASIN","new","new"
"5257941","39.99","14","B088HF637T","ASIN","new","new"
"5257968","59.99","11","B08MTYY66N","ASIN","new","new"
